route_id,route_name,origin_warehouse,destination_city,destination_country,distance_km,estimated_duration_hours,transport_mode,carrier_name,carrier_code,contract_type,base_cost_usd,cost_per_kg_usd,route_status,frequency_per_week,customs_required,cold_chain_required,max_payload_kg,avg_delay_hours,is_active
7135216,RT-7745,Surabaya-WH,Bandung,Singapore,391.5,1.0,Rail,DHL,CR8568,Dedicated,51.74,1.277,Suspended,3,0,0,5000,3.56,1
7690548,RT-3344,Jakarta-WH1,Yogyakarta,Philippines,112.1,2.7,Rail,FedEx,CR8937,Spot,199.08,1.113,Active,1,1,1,2000,0.03,1
7856094,RT-6197,Jakarta-WH2,Surabaya,Indonesia,387.5,23.0,Truck,SiCepat,CR4969,Contracted,100.06,3.112,Inactive,2,1,1,10000,1.09,1
7827500,RT-5697,Bandung-WH,Palembang,Indonesia,10.0,5.2,Truck,SiCepat,CR5914,On-Demand,39.54,0.072,Active,2,0,0,10000,0.17,1
7281591,RT-6412,Jakarta-WH1,Jakarta,Indonesia,267.4,9.0,Truck,J&T,CR7008,Contracted,143.45,2.241,Active,5,0,0,10000,0.89,1
7722253,RT-1246,Bandung-WH,Surabaya,Indonesia,188.0,1.0,Truck,Tiki,CR4133,Contracted,254.78,3.415,Active,3,0,0,5000,5.56,1
7720445,RT-8690,Surabaya-WH,Bandung,Indonesia,437.1,29.0,Rail,SiCepat,CR5543,On-Demand,105.22,3.418,Seasonal,3,1,0,1000,3.88,1
7962677,RT-7429,Jakarta-WH2,Medan,Indonesia,461.7,100.0,Rail,SiCepat,CR6107,Contracted,340.8,2.66,Active,5,1,1,10000,0.28,1
7115984,RT-1786,Surabaya-WH,Semarang,Malaysia,16.7,10.7,Truck,JNE,CR4475,On-Demand,70.84,3.075,Active,5,0,0,20000,0.51,0
7718953,RT-3892,Medan-WH,Medan,Singapore,17.5,3.7,Truck,SiCepat,CR7193,Dedicated,428.76,3.189,Active,3,0,0,10000,0.05,1
7828889,RT-3351,Jakarta-WH1,Jakarta,Indonesia,1949.4,8.4,Sea,Pos Indonesia,CR7538,Dedicated,59.76,0.783,Active,5,1,1,500,6.52,1
7728786,RT-4700,Jakarta-WH2,Bali,Indonesia,715.7,32.6,Truck,JNE,CR8743,Contracted,41.3,1.409,Active,3,0,0,10000,0.82,1
7554650,RT-5242,Surabaya-WH,Semarang,Vietnam,1530.5,49.5,Truck,DHL,CR2850,Contracted,149.82,1.214,Active,2,0,0,1000,0.61,1
7192896,RT-5453,Surabaya-WH,Bandung,Indonesia,835.5,15.0,Air,SiCepat,CR6389,Contracted,188.49,1.257,Active,2,0,1,2000,2.94,1
7439536,RT-9330,Surabaya-WH,Jakarta,Philippines,81.3,13.8,Truck,SiCepat,CR8765,Contracted,117.51,2.276,Seasonal,5,0,1,10000,0.67,1
7414644,RT-3682,Jakarta-WH2,Medan,Malaysia,297.0,13.2,Air,Pos Indonesia,CR8813,Contracted,50.41,3.081,Active,5,1,0,2000,1.4,1
7374272,RT-8070,Surabaya-WH,Yogyakarta,Indonesia,94.7,1.0,Air,J&T,CR4974,Spot,400.94,0.315,Active,5,0,1,500,4.16,1
7412277,RT-3844,Surabaya-WH,Jakarta,Philippines,720.1,16.3,Air,Pos Indonesia,CR4086,Contracted,137.61,0.369,Suspended,5,1,0,10000,2.96,1
7371313,RT-9035,Jakarta-WH2,Jakarta,Indonesia,312.8,48.3,Truck,SiCepat,CR9339,Contracted,20.0,1.21,Active,3,0,0,5000,2.7,0
7139463,RT-2908,Bandung-WH,Bandung,Philippines,1756.3,64.5,Sea,Tiki,CR9517,Dedicated,130.01,2.442,Active,3,0,0,2000,6.24,1
7058172,RT-8682,Surabaya-WH,Medan,Indonesia,78.9,1.0,Sea,JNE,CR2253,Contracted,283.2,3.487,Active,3,0,1,1000,0.85,1
7446169,RT-7516,Jakarta-WH2,Palembang,Vietnam,292.9,79.0,Air,SiCepat,CR9457,Contracted,1004.19,0.505,Active,1,0,0,10000,3.69,1
7775433,RT-5552,Surabaya-WH,Semarang,Indonesia,50.5,58.6,Truck,JNE,CR6222,Dedicated,55.59,1.7,Inactive,2,0,1,5000,0.37,1
7564379,RT-8881,Jakarta-WH2,Medan,Indonesia,246.4,13.7,Sea,JNE,CR5623,Contracted,97.88,0.767,Active,1,0,0,2000,4.11,1
7399547,RT-8782,Bandung-WH,Yogyakarta,Indonesia,622.4,34.1,Rail,Tiki,CR5369,On-Demand,52.45,3.028,Active,2,0,0,5000,0.02,1
7303683,RT-9652,Surabaya-WH,Semarang,Indonesia,48.9,11.5,Truck,J&T,CR7810,Contracted,174.03,1.838,Active,5,0,1,10000,4.1,1
7080670,RT-3208,Surabaya-WH,Surabaya,Indonesia,290.6,3.2,Air,SiCepat,CR9592,On-Demand,235.28,1.324,Active,1,0,0,2000,0.59,1
7657832,RT-1834,Jakarta-WH1,Medan,Indonesia,1042.5,7.3,Rail,Pos Indonesia,CR4358,Spot,628.6,0.21,Inactive,3,0,0,2000,0.59,1
7115830,RT-8198,Medan-WH,Makassar,Philippines,135.2,11.1,Truck,J&T,CR3463,On-Demand,86.25,1.958,Active,3,0,1,500,4.28,1
7866959,RT-7985,Bandung-WH,Makassar,Malaysia,290.9,51.4,Truck,JNE,CR2646,Contracted,153.59,2.902,Active,7,0,0,10000,0.54,1
7066772,RT-1932,Jakarta-WH1,Medan,Indonesia,174.9,5.1,Truck,SiCepat,CR6170,Contracted,167.56,3.326,Active,2,0,1,20000,0.73,1
7535875,RT-2988,Medan-WH,Palembang,Indonesia,260.7,42.8,Air,DHL,CR2421,Spot,20.0,1.609,Active,3,1,1,500,4.67,1
7515561,RT-2406,Jakarta-WH2,Semarang,Malaysia,361.0,51.2,Truck,SiCepat,CR5912,Dedicated,176.79,0.644,Active,2,0,0,2000,1.83,1
7247169,RT-5391,Jakarta-WH2,Surabaya,Indonesia,204.9,19.4,Air,JNE,CR8784,Contracted,142.83,1.23,Seasonal,3,1,1,1000,7.32,1
7805407,RT-4057,Jakarta-WH2,Makassar,Singapore,211.1,17.7,Air,JNE,CR6331,Spot,179.93,3.121,Suspended,3,0,0,5000,0.33,1
7140202,RT-1126,Medan-WH,Jakarta,Indonesia,473.1,14.1,Air,J&T,CR2963,Contracted,391.17,3.048,Inactive,3,1,1,5000,1.33,1
7316225,RT-1782,Jakarta-WH2,Bandung,Indonesia,466.8,4.0,Air,JNE,CR2051,Contracted,29.41,1.738,Active,1,0,1,1000,2.01,1
7631112,RT-7696,Jakarta-WH1,Makassar,Indonesia,186.0,31.2,Truck,J&T,CR2773,Contracted,20.0,3.034,Active,5,0,0,2000,3.15,1
7429661,RT-2877,Jakarta-WH1,Surabaya,Indonesia,71.5,50.1,Sea,SiCepat,CR8342,Contracted,521.71,1.61,Active,1,0,0,10000,5.98,0
7632760,RT-6354,Surabaya-WH,Semarang,Philippines,902.8,1.0,Truck,SiCepat,CR4494,Dedicated,434.09,0.074,Active,5,0,0,10000,1.34,1
7301076,RT-5011,Jakarta-WH2,Jakarta,Indonesia,110.6,35.4,Truck,Pos Indonesia,CR9944,Contracted,83.22,2.782,Active,5,0,1,2000,1.86,1
7671683,RT-7152,Jakarta-WH1,Jakarta,Indonesia,233.4,24.8,Truck,JNE,CR3582,Dedicated,97.33,0.253,Active,5,0,0,1000,1.12,1
7421229,RT-8377,Jakarta-WH2,Medan,Indonesia,1046.7,22.0,Rail,Pos Indonesia,CR7285,Contracted,134.46,1.716,Active,3,0,1,5000,4.85,1
7828784,RT-4568,Bandung-WH,Bali,Indonesia,87.9,15.1,Truck,J&T,CR5787,Dedicated,211.96,1.183,Active,3,0,1,20000,0.46,1
7541495,RT-6294,Jakarta-WH1,Jakarta,Indonesia,166.9,8.2,Truck,JNE,CR9152,Dedicated,37.54,2.178,Inactive,3,1,1,5000,0.57,0
7590088,RT-5807,Jakarta-WH2,Surabaya,Malaysia,1609.2,32.4,Air,J&T,CR8731,Dedicated,131.92,2.296,Inactive,2,1,0,5000,6.3,1
7736136,RT-9507,Medan-WH,Jakarta,Indonesia,444.4,24.2,Air,Tiki,CR8440,Spot,20.0,1.144,Active,2,0,0,10000,9.87,1
7455968,RT-5659,Jakarta-WH2,Medan,Indonesia,557.1,22.9,Truck,JNE,CR2803,Spot,86.39,3.03,Active,7,0,0,10000,5.85,1
7035997,RT-7733,Medan-WH,Jakarta,Vietnam,388.6,4.6,Truck,SiCepat,CR2119,Contracted,493.84,3.146,Active,7,1,0,5000,1.42,1
8319528,RT-1479,Jakarta-WH1,Surabaya,Indonesia,579.4,35.9,Truck,J&T,CR6260,Contracted,393.04,0.462,Inactive,3,0,0,2000,5.91,0
7800258,RT-2688,Medan-WH,Surabaya,Malaysia,65.6,22.7,Truck,JNE,CR1143,Dedicated,22.06,0.147,Active,5,0,0,5000,1.4,1
7666066,RT-9980,Medan-WH,Medan,Indonesia,373.1,17.2,Rail,J&T,CR9122,Dedicated,20.0,0.093,Active,5,1,0,5000,1.73,1
7441467,RT-4301,Jakarta-WH1,Jakarta,Indonesia,147.5,20.0,Truck,Pos Indonesia,CR4546,On-Demand,20.0,3.272,Seasonal,5,1,0,5000,2.0,1
7203732,RT-5302,Jakarta-WH1,Bandung,Indonesia,10.0,1.8,Air,SiCepat,CR6662,Dedicated,80.38,1.038,Active,1,0,0,20000,0.35,1
7106262,RT-1719,Jakarta-WH1,Bandung,Singapore,852.4,8.2,Air,JNE,CR7972,Spot,107.68,0.238,Active,3,0,0,5000,0.22,1
7823749,RT-9604,Bandung-WH,Semarang,Indonesia,61.4,9.4,Courier,J&T,CR4310,Contracted,54.99,2.695,Active,3,1,0,2000,2.97,1
7939288,RT-7995,Jakarta-WH1,Palembang,Indonesia,771.4,1.3,Courier,JNE,CR7688,On-Demand,25.53,2.367,Active,7,0,0,1000,0.68,0
7248525,RT-6286,Jakarta-WH2,Palembang,Indonesia,347.8,2.7,Truck,JNE,CR2210,Contracted,20.0,1.754,Active,3,0,1,5000,5.95,1
7329456,RT-9080,Surabaya-WH,Surabaya,Indonesia,243.4,68.5,Truck,J&T,CR8959,Contracted,30.36,0.886,Active,5,0,0,2000,15.32,1
7595325,RT-2792,Bandung-WH,Jakarta,Indonesia,1010.1,58.4,Courier,DHL,CR2345,Spot,359.31,1.577,Active,1,1,0,1000,4.94,1
7140023,RT-7626,Jakarta-WH1,Jakarta,Indonesia,485.9,11.6,Truck,J&T,CR8874,On-Demand,66.45,0.949,Active,3,1,1,10000,1.46,1
7720665,RT-6107,Jakarta-WH2,Jakarta,Indonesia,308.7,15.9,Sea,FedEx,CR4476,Contracted,623.06,1.522,Active,3,0,1,5000,5.85,0
7648987,RT-2812,Surabaya-WH,Jakarta,Indonesia,139.9,71.9,Air,JNE,CR6864,Dedicated,409.88,0.591,Active,3,0,0,10000,3.57,1
7975475,RT-9128,Jakarta-WH2,Medan,Vietnam,263.8,22.5,Truck,JNE,CR8946,Contracted,57.82,1.061,Active,5,0,0,5000,2.08,1
7189770,RT-8421,Jakarta-WH2,Semarang,Indonesia,193.8,4.7,Sea,JNE,CR5955,Contracted,325.02,0.068,Active,3,0,0,5000,1.69,1
7836184,RT-6458,Jakarta-WH1,Jakarta,Malaysia,10.0,9.9,Truck,FedEx,CR5430,Contracted,32.12,1.859,Seasonal,5,1,1,10000,3.85,0
7385780,RT-9837,Surabaya-WH,Palembang,Indonesia,251.2,1.0,Truck,Pos Indonesia,CR7967,Spot,20.0,3.083,Active,5,0,0,5000,2.16,1
7931656,RT-7339,Jakarta-WH2,Bandung,Malaysia,122.6,30.5,Air,SiCepat,CR7700,Dedicated,351.64,1.549,Active,2,0,0,5000,0.27,0
7306793,RT-5336,Jakarta-WH2,Medan,Indonesia,66.9,1.1,Sea,JNE,CR9785,Contracted,43.09,1.436,Active,1,0,0,5000,6.85,1
7164299,RT-5102,Jakarta-WH2,Jakarta,Indonesia,155.7,27.3,Air,Pos Indonesia,CR4716,Spot,285.83,0.754,Active,3,0,0,2000,4.7,1
7752636,RT-4039,Surabaya-WH,Bandung,Singapore,587.4,13.3,Air,Tiki,CR2404,Dedicated,71.99,1.744,Active,5,1,0,5000,6.99,1
7186461,RT-6346,Jakarta-WH2,Palembang,Indonesia,189.1,2.7,Sea,JNE,CR9535,Dedicated,236.08,2.951,Active,2,0,0,10000,3.1,1
7211418,RT-4412,Surabaya-WH,Palembang,Indonesia,780.7,55.8,Truck,JNE,CR8440,Contracted,92.25,0.512,Active,3,0,0,20000,8.11,1
7314488,RT-9769,Jakarta-WH2,Jakarta,Indonesia,91.0,8.1,Truck,Tiki,CR8159,On-Demand,79.09,0.175,Active,7,0,1,20000,3.79,1
7037322,RT-2607,Surabaya-WH,Surabaya,Indonesia,294.5,59.8,Sea,JNE,CR4606,Contracted,690.15,3.369,Active,2,0,0,20000,4.27,1
7001125,RT-3461,Jakarta-WH1,Medan,Malaysia,660.0,32.2,Air,SiCepat,CR4696,Dedicated,212.77,1.561,Active,2,0,0,5000,0.25,0
7291173,RT-9548,Bandung-WH,Medan,Indonesia,223.4,30.0,Air,Pos Indonesia,CR9149,Contracted,49.74,3.227,Active,3,0,0,10000,0.6,1
7513297,RT-1532,Jakarta-WH1,Bandung,Indonesia,463.6,1.0,Truck,JNE,CR7678,Contracted,112.48,2.387,Active,7,0,0,2000,0.07,1
7542872,RT-4128,Jakarta-WH2,Surabaya,Indonesia,108.7,15.7,Sea,J&T,CR9420,Contracted,51.65,2.436,Seasonal,1,0,1,2000,3.68,1
7989464,RT-4834,Surabaya-WH,Surabaya,Indonesia,336.5,12.3,Truck,Pos Indonesia,CR4757,On-Demand,116.16,3.303,Active,5,0,1,2000,3.8,1
7048028,RT-4799,Jakarta-WH2,Bandung,Indonesia,718.5,1.0,Truck,Tiki,CR7949,Dedicated,59.99,1.263,Active,5,0,0,5000,0.39,1
7415676,RT-1915,Bandung-WH,Makassar,Indonesia,1164.9,13.7,Air,Pos Indonesia,CR3875,Spot,20.0,2.921,Active,7,0,0,10000,2.46,1
7230685,RT-4535,Medan-WH,Palembang,Indonesia,251.6,6.7,Rail,J&T,CR2065,Contracted,106.42,2.021,Active,7,0,1,10000,3.91,0
7961697,RT-3947,Medan-WH,Bali,Indonesia,16.2,19.3,Air,JNE,CR9703,Dedicated,22.32,1.352,Active,5,0,0,1000,2.02,1
7800804,RT-9869,Jakarta-WH2,Medan,Indonesia,820.7,11.4,Air,J&T,CR1647,Contracted,125.16,0.942,Active,3,0,0,2000,2.28,1
7890298,RT-8813,Jakarta-WH1,Surabaya,Indonesia,150.0,177.3,Air,Pos Indonesia,CR4437,Contracted,287.24,3.425,Inactive,2,0,1,10000,2.24,1
7348239,RT-3449,Jakarta-WH2,Surabaya,Vietnam,600.6,10.9,Sea,FedEx,CR2797,Contracted,385.28,1.551,Active,3,0,0,2000,2.54,1
7771801,RT-2359,Medan-WH,Medan,Singapore,27.3,26.9,Truck,J&T,CR5234,On-Demand,38.56,0.204,Active,7,1,0,500,4.12,0
8545644,RT-6344,Medan-WH,Yogyakarta,Vietnam,923.3,52.8,Sea,J&T,CR7737,Contracted,80.26,3.09,Inactive,3,0,0,1000,2.34,0
7310898,RT-1947,Surabaya-WH,Bandung,Singapore,300.4,12.7,Rail,SiCepat,CR2181,Contracted,54.97,2.138,Seasonal,1,1,0,2000,9.12,1
7061469,RT-8950,Jakarta-WH1,Jakarta,Vietnam,957.4,57.4,Truck,J&T,CR1813,Contracted,585.75,2.544,Active,5,0,0,2000,0.09,1
7888222,RT-4854,Jakarta-WH1,Surabaya,Indonesia,160.7,56.1,Rail,SiCepat,CR3819,Contracted,134.79,0.979,Active,3,0,1,10000,5.62,1
7925355,RT-4920,Jakarta-WH2,Bali,Indonesia,1001.4,29.9,Air,Pos Indonesia,CR1679,Spot,378.88,0.813,Suspended,7,0,0,1000,7.65,0
7197626,RT-5513,Jakarta-WH1,Surabaya,Indonesia,231.3,20.3,Sea,J&T,CR4355,Contracted,20.67,2.357,Inactive,7,0,1,5000,1.74,1
7152346,RT-7785,Jakarta-WH1,Surabaya,Vietnam,376.7,21.8,Courier,JNE,CR4803,Contracted,107.01,0.536,Active,2,0,1,2000,2.27,1
7934852,RT-5113,Jakarta-WH1,Palembang,Indonesia,117.5,7.3,Sea,Tiki,CR6505,On-Demand,176.84,0.294,Inactive,5,0,0,5000,3.79,1
7753237,RT-4806,Jakarta-WH1,Bandung,Indonesia,173.7,104.3,Truck,FedEx,CR5722,Contracted,43.34,1.005,Active,3,1,1,10000,4.65,1
8164274,RT-2086,Jakarta-WH1,Bandung,Indonesia,560.6,14.6,Air,J&T,CR6139,Contracted,243.74,2.729,Inactive,2,0,1,10000,2.82,0
7376728,RT-6659,Jakarta-WH2,Medan,Singapore,419.5,152.1,Courier,JNE,CR9189,Contracted,28.77,2.139,Active,5,0,1,2000,7.5,1
8736069,RT-7118,Jakarta-WH2,Makassar,Singapore,258.8,58.8,Truck,J&T,CR6091,On-Demand,95.77,2.642,Inactive,5,0,0,10000,1.84,0
7027443,RT-5710,Bandung-WH,Yogyakarta,Singapore,260.9,9.4,Truck,J&T,CR4751,Dedicated,301.48,2.979,Active,3,0,1,2000,2.53,1
7968197,RT-5585,Surabaya-WH,Surabaya,Vietnam,1032.5,36.5,Truck,FedEx,CR6808,Spot,167.79,3.117,Active,5,1,1,2000,0.08,1
7634319,RT-8131,Jakarta-WH1,Jakarta,Indonesia,119.7,67.3,Truck,FedEx,CR4050,Contracted,280.5,1.051,Active,3,0,1,10000,5.41,0
7672362,RT-6438,Surabaya-WH,Surabaya,Philippines,323.4,7.7,Courier,JNE,CR5978,Contracted,478.66,3.326,Active,3,0,0,5000,2.62,1
7423833,RT-2325,Jakarta-WH2,Yogyakarta,Singapore,281.8,1.0,Air,Pos Indonesia,CR1983,Contracted,197.75,0.195,Active,3,1,1,20000,0.55,1
7894835,RT-2307,Medan-WH,Makassar,Indonesia,34.0,29.4,Air,Tiki,CR9541,Contracted,397.75,2.13,Active,3,0,1,10000,0.05,1
7179653,RT-4693,Jakarta-WH2,Jakarta,Singapore,356.2,31.7,Courier,SiCepat,CR3669,Spot,256.91,1.451,Inactive,1,0,0,1000,3.9,1
7773764,RT-2596,Bandung-WH,Surabaya,Indonesia,581.9,1.5,Sea,JNE,CR1019,Spot,110.24,2.161,Active,1,0,0,2000,1.86,1
7630448,RT-3000,Jakarta-WH2,Palembang,Indonesia,279.9,37.6,Truck,JNE,CR1315,Contracted,295.8,1.358,Active,2,1,1,5000,0.11,0
7333017,RT-4712,Jakarta-WH1,Jakarta,Indonesia,574.9,11.7,Sea,Pos Indonesia,CR4379,Contracted,256.36,1.832,Active,2,0,0,500,0.84,0
7105405,RT-1252,Jakarta-WH1,Bandung,Singapore,434.9,2.4,Courier,Tiki,CR2491,Contracted,571.58,3.31,Active,3,0,0,2000,1.84,1
7121776,RT-6570,Jakarta-WH1,Surabaya,Vietnam,44.1,35.5,Courier,JNE,CR6199,Contracted,136.42,1.931,Inactive,5,0,0,500,2.28,1
7078830,RT-4780,Jakarta-WH1,Surabaya,Indonesia,716.1,21.1,Truck,JNE,CR9242,Dedicated,470.93,0.375,Active,5,1,1,2000,0.28,1
7835714,RT-1167,Jakarta-WH1,Jakarta,Indonesia,209.2,25.4,Air,DHL,CR1113,On-Demand,192.53,2.824,Active,1,0,0,10000,0.35,1
7359519,RT-2722,Jakarta-WH1,Surabaya,Indonesia,607.7,64.2,Truck,Pos Indonesia,CR9992,Contracted,59.21,0.326,Active,3,1,0,5000,4.09,1
7074667,RT-7224,Surabaya-WH,Palembang,Indonesia,759.9,10.7,Truck,Pos Indonesia,CR9163,Contracted,61.01,0.112,Inactive,3,0,1,2000,1.34,1
7442412,RT-5798,Medan-WH,Makassar,Indonesia,447.8,42.2,Truck,J&T,CR9190,Contracted,84.26,3.485,Active,5,0,0,5000,1.03,1
7732531,RT-5911,Jakarta-WH2,Makassar,Indonesia,94.3,13.7,Truck,JNE,CR9262,Contracted,374.86,2.315,Active,3,0,0,2000,2.32,1
7623968,RT-7877,Jakarta-WH1,Medan,Indonesia,419.9,40.5,Truck,JNE,CR1186,Contracted,87.43,1.097,Inactive,3,0,0,1000,1.54,1
7082870,RT-3196,Jakarta-WH2,Surabaya,Vietnam,144.2,28.2,Truck,Tiki,CR5544,Contracted,132.95,2.239,Inactive,5,0,1,1000,8.33,0
7661239,RT-2192,Jakarta-WH1,Makassar,Indonesia,522.2,12.7,Truck,J&T,CR7614,Contracted,138.5,3.343,Inactive,7,0,0,2000,5.8,1
7256111,RT-3323,Surabaya-WH,Medan,Malaysia,357.4,30.9,Sea,SiCepat,CR6802,On-Demand,306.94,2.496,Active,1,0,0,2000,0.58,1
8449280,RT-9698,Medan-WH,Semarang,Indonesia,264.4,41.1,Courier,JNE,CR8037,Dedicated,22.66,2.25,Inactive,2,1,1,20000,1.83,0
7372907,RT-9426,Jakarta-WH1,Medan,Vietnam,542.4,6.9,Sea,JNE,CR8457,Spot,21.75,3.364,Active,7,0,1,5000,2.03,1
7109097,RT-1373,Jakarta-WH1,Makassar,Indonesia,415.1,20.3,Air,JNE,CR7918,Spot,85.08,0.132,Active,3,1,0,500,2.55,1
7056186,RT-5530,Surabaya-WH,Bandung,Philippines,291.6,14.2,Rail,FedEx,CR5901,Spot,34.99,0.493,Active,2,1,1,1000,2.18,1
7087651,RT-8751,Bandung-WH,Medan,Indonesia,837.9,37.9,Truck,FedEx,CR7801,Contracted,33.05,3.399,Inactive,5,0,1,1000,0.34,1
7307509,RT-2399,Bandung-WH,Surabaya,Indonesia,385.3,14.9,Truck,Pos Indonesia,CR4373,Contracted,263.46,1.118,Active,5,0,0,500,2.83,1
7946597,RT-1213,Jakarta-WH1,Palembang,Indonesia,92.2,11.1,Truck,FedEx,CR3597,Spot,465.52,1.095,Active,3,1,1,20000,0.64,1
7232731,RT-5572,Jakarta-WH1,Bandung,Indonesia,358.0,73.6,Rail,DHL,CR4094,Spot,246.33,2.735,Active,5,1,0,1000,3.19,1
7158814,RT-8414,Jakarta-WH1,Surabaya,Indonesia,1034.7,9.2,Courier,Pos Indonesia,CR9704,Dedicated,20.0,0.295,Active,2,0,0,500,0.26,1
7091613,RT-9307,Jakarta-WH2,Bandung,Indonesia,323.3,6.2,Truck,Pos Indonesia,CR2950,Contracted,294.32,1.021,Active,3,0,1,5000,0.64,1
7271525,RT-7812,Jakarta-WH1,Jakarta,Indonesia,10.0,10.7,Courier,Pos Indonesia,CR4674,Contracted,508.88,2.055,Active,5,0,0,5000,1.85,1
7615253,RT-7317,Bandung-WH,Bandung,Malaysia,490.2,13.3,Truck,SiCepat,CR4509,Contracted,338.53,1.258,Active,3,0,1,5000,1.54,0
7271231,RT-3893,Jakarta-WH2,Makassar,Indonesia,358.2,49.5,Air,J&T,CR8350,Spot,171.14,3.065,Active,3,0,0,10000,4.31,1
7664339,RT-6093,Surabaya-WH,Surabaya,Indonesia,498.5,97.2,Rail,J&T,CR3703,Contracted,64.42,0.184,Seasonal,3,0,0,2000,3.78,0
7954490,RT-8096,Jakarta-WH2,Surabaya,Indonesia,151.5,1.0,Truck,J&T,CR7332,Dedicated,253.18,2.085,Seasonal,2,0,1,1000,0.3,1
7641677,RT-1957,Jakarta-WH1,Jakarta,Indonesia,156.4,14.5,Truck,SiCepat,CR2430,Dedicated,86.38,0.815,Active,5,0,1,5000,0.17,1
7755740,RT-6461,Jakarta-WH1,Surabaya,Indonesia,135.1,18.8,Truck,JNE,CR2431,Dedicated,113.02,2.811,Active,2,0,0,2000,1.73,1
7201023,RT-3404,Jakarta-WH1,Palembang,Singapore,981.6,25.4,Truck,DHL,CR1794,Dedicated,133.87,2.744,Active,2,0,0,2000,5.98,1
7675669,RT-2116,Bandung-WH,Medan,Indonesia,136.6,17.1,Courier,JNE,CR5480,Spot,157.06,1.919,Active,5,1,0,2000,2.56,1
7535247,RT-9017,Medan-WH,Bandung,Malaysia,272.4,51.8,Truck,J&T,CR9097,Contracted,70.84,3.224,Active,1,0,0,5000,1.6,1
7719292,RT-4497,Jakarta-WH1,Palembang,Indonesia,94.2,3.8,Air,SiCepat,CR3474,Contracted,232.82,2.362,Active,5,0,1,2000,7.41,1
7202135,RT-5398,Medan-WH,Bandung,Malaysia,464.6,76.2,Courier,Pos Indonesia,CR8029,Spot,107.48,0.641,Active,2,1,0,500,18.39,1
7084443,RT-3591,Jakarta-WH1,Surabaya,Indonesia,797.6,32.4,Rail,Tiki,CR8177,Contracted,51.69,1.281,Active,1,0,1,500,3.78,0
7403828,RT-5394,Jakarta-WH1,Surabaya,Malaysia,191.5,53.6,Courier,JNE,CR6703,Contracted,101.32,0.22,Seasonal,5,0,0,5000,2.18,1
7425587,RT-7011,Jakarta-WH2,Semarang,Indonesia,139.3,2.9,Truck,J&T,CR9272,Contracted,233.3,1.017,Active,3,0,1,1000,4.27,1
7295335,RT-1941,Jakarta-WH2,Bandung,Indonesia,349.9,47.5,Truck,FedEx,CR9289,Contracted,94.64,2.022,Active,2,0,0,2000,1.19,1
7344022,RT-6984,Medan-WH,Makassar,Malaysia,51.6,5.1,Truck,SiCepat,CR2103,Dedicated,42.19,2.952,Inactive,1,0,0,1000,3.07,1
7038367,RT-9516,Medan-WH,Medan,Indonesia,450.9,105.2,Rail,J&T,CR3258,Spot,622.55,2.538,Active,2,1,0,20000,14.63,1
7955776,RT-1399,Jakarta-WH2,Surabaya,Indonesia,1056.5,53.3,Rail,J&T,CR9157,Spot,79.0,0.432,Active,3,0,0,2000,4.6,1
7031478,RT-3905,Jakarta-WH1,Palembang,Philippines,433.9,1.0,Sea,J&T,CR4317,Spot,44.59,2.019,Active,2,0,1,1000,2.32,1
7266835,RT-1983,Surabaya-WH,Medan,Indonesia,205.7,19.8,Truck,Tiki,CR1623,On-Demand,258.45,0.722,Active,5,0,1,2000,0.31,1
7741916,RT-9799,Bandung-WH,Surabaya,Vietnam,19.6,31.9,Truck,JNE,CR2670,Contracted,78.79,2.088,Seasonal,5,0,1,5000,3.75,1
7976065,RT-5878,Jakarta-WH2,Bandung,Malaysia,241.2,26.1,Sea,Pos Indonesia,CR9510,Dedicated,67.29,1.459,Seasonal,3,0,0,20000,1.0,1
7696646,RT-6436,Surabaya-WH,Jakarta,Singapore,640.2,33.5,Rail,DHL,CR3093,Contracted,20.0,0.201,Seasonal,5,0,0,5000,1.14,1
7816179,RT-2129,Jakarta-WH1,Bandung,Indonesia,102.2,28.8,Truck,J&T,CR6269,Dedicated,142.26,0.417,Active,3,1,1,10000,0.73,1
7872844,RT-5206,Jakarta-WH1,Medan,Indonesia,578.1,38.8,Air,J&T,CR7930,Spot,288.32,2.504,Suspended,2,0,0,5000,5.86,1
7150729,RT-5923,Surabaya-WH,Semarang,Indonesia,241.7,14.5,Truck,J&T,CR6193,Contracted,90.81,1.372,Seasonal,2,0,0,1000,5.58,1
7845946,RT-5231,Jakarta-WH1,Jakarta,Indonesia,1494.7,3.5,Sea,JNE,CR6898,Spot,121.0,1.566,Seasonal,5,1,1,10000,3.14,1
7045066,RT-1721,Jakarta-WH1,Semarang,Indonesia,636.6,43.4,Courier,JNE,CR9305,Contracted,59.42,0.301,Active,5,0,0,2000,1.7,1
7021612,RT-6688,Jakarta-WH1,Bandung,Indonesia,255.2,37.3,Truck,FedEx,CR1322,On-Demand,86.6,2.49,Active,5,0,0,5000,5.94,0
7691896,RT-6757,Medan-WH,Medan,Indonesia,714.2,19.0,Sea,JNE,CR5100,Dedicated,94.59,3.133,Inactive,5,0,0,1000,1.53,1
7203828,RT-3276,Jakarta-WH1,Medan,Indonesia,217.1,24.1,Truck,SiCepat,CR6778,Dedicated,318.28,1.679,Active,1,0,1,10000,10.69,1
